tick,rack,level,temperature,humidity,ph,ec,water_level,flow_rate,light_lux,airflow
183,A,4,25.22,59.51,6.01,1.51,68.58,1.84,594.3,1.9
183,B,1,24.31,62.7,6.0,1.52,68.58,1.9,492.3,1.35
183,B,2,24.74,61.97,6.05,1.54,68.58,1.89,530.0,1.48
183,B,3,25.17,60.28,6.01,1.5,68.58,1.86,540.8,1.51
183,B,4,27.74,65.14,6.02,1.5,68.58,1.79,578.1,1.75
184,A,1,23.91,64.92,6.05,1.49,68.44,1.79,490.3,1.49
184,A,2,24.66,62.43,6.0,1.54,68.44,1.81,510.3,1.58
184,A,3,24.72,61.09,6.04,1.5,68.44,1.88,556.8,1.67
184,A,4,25.41,59.52,6.04,1.51,68.44,1.84,591.5,1.86
184,B,1,24.6,63.06,6.05,1.52,68.44,1.9,490.4,1.26
184,B,2,24.74,62.4,6.0,1.5,68.44,1.84,525.5,1.46
184,B,3,25.34,61.09,6.0,1.52,68.44,1.91,569.0,1.55
184,B,4,27.73,64.87,6.01,1.57,68.44,1.79,589.8,1.7
185,A,1,24.23,64.86,6.04,1.5,68.3,1.82,499.8,1.46
185,A,2,24.56,62.35,5.99,1.54,68.3,1.8,525.6,1.63
185,A,3,24.84,60.8,6.01,1.56,68.3,1.88,574.1,1.67
185,A,4,25.38,60.21,6.0,1.5,68.3,1.83,608.4,1.79
185,B,1,24.45,62.87,6.04,1.51,68.3,1.89,485.7,1.26
185,B,2,24.86,61.73,5.99,1.57,68.3,1.84,521.9,1.47
185,B,3,25.27,60.45,6.03,1.55,68.3,1.82,562.8,1.58
185,B,4,27.88,64.43,6.03,1.53,68.3,1.88,608.6,1.66
186,A,1,24.19,65.07,6.0,1.5,68.16,1.89,485.6,1.4
186,A,2,24.37,61.77,6.01,1.55,68.16,1.9,538.1,1.61
186,A,3,25.15,60.84,5.99,1.54,68.16,1.84,558.6,1.76
186,A,4,25.33,60.13,6.01,1.52,68.16,1.88,601.0,1.81
186,B,1,24.35,63.1,6.02,1.55,68.16,1.87,492.9,1.28
186,B,2,24.74,61.94,6.01,1.55,68.16,1.84,517.9,1.42
186,B,3,25.38,60.93,6.02,1.52,68.16,1.9,576.4,1.59
186,B,4,27.78,64.57,6.01,1.54,68.16,1.82,602.2,1.72
187,A,1,23.9,65.07,5.99,1.5,68.02,1.85,500.6,1.46
187,A,2,24.46,61.81,6.02,1.54,68.02,1.75,530.7,1.64
187,A,3,24.82,60.78,6.02,1.5,68.02,1.81,574.9,1.77
187,A,4,25.27,59.55,6.03,1.52,68.02,1.84,607.5,1.82
187,B,1,24.41,62.97,5.98,1.53,68.02,1.85,505.0,1.36
187,B,2,24.97,61.89,6.01,1.54,68.02,1.78,528.1,1.45
187,B,3,25.3,61.47,6.01,1.55,68.02,1.74,568.1,1.62
187,B,4,27.87,64.45,6.0,1.53,68.02,1.81,599.5,1.66
188,A,1,24.11,64.66,6.02,1.52,67.89,1.73,484.0,1.43
188,A,2,24.63,62.13,5.99,1.5,67.89,1.77,517.0,1.6
188,A,3,25.1,60.7,6.01,1.52,67.89,1.83,564.6,1.75
188,A,4,25.69,59.73,6.0,1.5,67.89,1.83,601.9,1.83
188,B,1,24.49,63.32,5.98,1.56,67.89,1.78,503.0,1.3
188,B,2,25.13,61.79,6.02,1.52,67.89,1.77,543.1,1.49
188,B,3,25.34,60.89,6.01,1.52,67.89,1.8,574.4,1.61
188,B,4,27.72,64.87,6.02,1.57,67.89,1.78,603.8,1.71
189,A,1,24.35,64.6,6.03,1.53,67.76,1.86,508.8,1.51
189,A,2,24.65,62.08,6.03,1.56,67.76,1.87,524.2,1.54
189,A,3,25.09,60.98,5.99,1.53,67.76,1.72,575.2,1.75
189,A,4,25.51,60.35,6.0,1.51,67.76,1.72,615.8,1.81
189,B,1,24.77,62.91,6.01,1.5,67.76,1.84,493.0,1.34
189,B,2,25.0,61.91,6.03,1.51,67.76,1.86,522.7,1.47
189,B,3,25.54,61.7,6.01,1.56,67.76,1.86,552.4,1.54
189,B,4,27.86,64.64,6.01,1.56,67.76,1.78,616.3,1.66
190,A,1,24.06,64.84,6.0,1.56,67.63,1.71,509.5,1.4
190,A,2,24.56,62.62,6.0,1.56,67.63,1.86,519.2,1.59
190,A,3,25.11,61.15,6.0,1.53,67.63,1.77,577.5,1.76
190,A,4,25.7,60.64,6.0,1.55,67.63,1.87,597.5,1.89
190,B,1,24.69,63.2,6.01,1.52,67.63,1.86,494.8,1.35
190,B,2,25.25,62.09,6.03,1.54,67.63,1.79,543.6,1.49
190,B,3,25.68,61.84,6.02,1.54,67.63,1.85,576.3,1.62
190,B,4,26.09,60.13,6.01,1.56,67.63,1.81,608.9,1.7
191,A,1,24.06,65.01,6.01,1.55,67.51,1.82,487.9,1.48
191,A,2,24.55,62.28,6.03,1.55,67.51,1.71,520.2,1.63
191,A,3,25.05,61.02,6.01,1.56,67.51,1.72,577.8,1.77
191,A,4,25.69,60.12,6.01,1.51,67.51,1.71,595.2,1.79
191,B,1,24.71,63.12,5.98,1.56,67.51,1.71,497.0,1.27
191,B,2,25.24,62.62,5.99,1.55,67.51,1.85,537.8,1.43
191,B,3,25.64,61.82,6.0,1.5,67.51,1.85,576.4,1.52
191,B,4,26.14,60.12,5.97,1.54,67.51,1.7,590.1,1.75
192,A,1,24.41,65.44,6.02,1.54,67.4,1.71,493.0,1.4
192,A,2,24.6,63.04,5.98,1.51,67.4,1.76,526.4,1.63
192,A,3,25.11,61.88,6.0,1.54,67.4,1.7,577.2,1.68
192,A,4,25.78,59.89,6.01,1.56,67.4,1.78,593.3,1.81
192,B,1,24.78,63.68,6.02,1.56,67.4,1.73,507.0,1.26
192,B,2,25.1,62.12,6.01,1.56,67.4,1.81,542.8,1.42
192,B,3,25.44,61.61,5.98,1.52,67.4,1.8,559.3,1.52
192,B,4,25.94,60.45,5.98,1.5,67.4,1.74,612.3,1.7
193,A,1,24.28,65.28,6.01,1.5,67.28,1.81,492.0,1.43
193,A,2,24.97,62.87,6.02,1.5,67.28,1.74,538.5,1.56
193,A,3,25.12,61.41,5.97,1.5,67.28,1.7,559.8,1.72
193,A,4,25.44,61.04,5.99,1.55,67.28,1.69,618.6,1.87
193,B,1,24.65,63.29,6.01,1.5,67.28,1.78,511.1,1.3
193,B,2,25.16,62.57,5.99,1.57,67.28,1.68,543.4,1.46
193,B,3,25.82,61.98,6.01,1.52,67.28,1.71,573.9,1.59
193,B,4,26.25,60.47,5.97,1.57,67.28,1.79,603.4,1.68
194,A,1,24.28,65.72,5.98,1.55,67.17,1.7,510.5,1.43
194,A,2,24.62,62.37,5.98,1.51,67.17,1.71,533.1,1.55
194,A,3,25.43,61.83,6.01,1.55,67.17,1.75,574.5,1.67
194,A,4,25.69,60.46,6.02,1.54,67.17,1.68,595.6,1.88
194,B,1,24.59,64.06,6.02,1.51,67.17,1.7,504.3,1.28
194,B,2,25.37,62.84,5.98,1.55,67.17,1.7,526.8,1.43
194,B,3,25.5,61.17,6.01,1.5,67.17,1.74,558.9,1.59
194,B,4,25.94,60.36,6.0,1.53,67.17,1.77,610.0,1.69
195,A,1,24.55,64.98,6.0,1.5,67.07,1.72,490.2,1.48
195,A,2,24.71,62.72,6.0,1.54,67.07,1.7,543.9,1.63
195,A,3,25.41,61.46,5.98,1.53,67.07,1.7,570.0,1.67
195,A,4,25.63,60.65,5.96,1.57,67.07,1.66,604.9,1.81
195,B,1,24.82,64.43,6.0,1.5,67.07,1.76,496.0,1.25
195,B,2,25.05,63.34,5.98,1.52,67.07,1.67,537.6,1.41
195,B,3,25.77,62.14,5.97,1.56,67.07,1.72,580.4,1.6
195,B,4,26.21,60.52,6.01,1.51,67.07,1.66,596.5,1.73
196,A,1,24.29,65.67,6.01,1.54,66.97,1.73,490.6,1.42
196,A,2,25.03,63.16,5.99,1.53,66.97,1.77,543.1,1.64
196,A,3,25.12,62.24,5.96,1.53,66.97,1.79,569.4,1.71
196,A,4,25.58,60.78,6.01,1.56,66.97,1.67,600.9,1.81
196,B,1,25.0,63.69,5.98,1.57,66.97,1.66,488.9,1.25
196,B,2,25.08,62.52,5.97,1.53,66.97,1.79,544.4,1.41
196,B,3,25.87,62.15,6.0,1.5,66.97,1.72,576.8,1.61
196,B,4,26.08,61.26,5.96,1.57,66.97,1.73,602.4,1.74
197,A,1,24.21,65.73,6.01,1.51,66.87,1.77,504.3,1.47
197,A,2,24.86,62.61,5.99,1.57,66.87,1.72,534.2,1.63
197,A,3,25.35,61.79,5.96,1.52,66.87,1.74,585.3,1.7
197,A,4,25.57,61.18,5.97,1.56,66.87,1.77,609.3,1.9
197,B,1,24.96,63.83,6.01,1.54,66.87,1.75,502.5,1.35
197,B,2,25.14,62.68,5.96,1.52,66.87,1.63,550.9,1.46
197,B,3,25.65,61.82,6.01,1.57,66.87,1.73,571.2,1.51
197,B,4,26.21,60.37,5.97,1.57,66.87,1.79,615.8,1.75
198,A,1,24.24,65.86,5.99,1.55,66.78,1.67,513.4,1.43
198,A,2,25.09,63.21,5.99,1.52,66.78,1.7,525.6,1.56
198,A,3,25.24,61.73,5.97,1.51,66.78,1.71,577.9,1.69
198,A,4,25.81,60.92,5.99,1.5,66.78,1.67,593.1,1.83
198,B,1,24.73,64.46,6.0,1.57,66.78,1.63,497.7,1.25
198,B,2,25.46,63.31,5.97,1.57,66.78,1.71,529.8,1.39
198,B,3,25.63,62.09,5.97,1.56,66.78,1.67,584.7,1.56
198,B,4,26.02,61.21,5.97,1.55,66.78,1.75,600.1,1.65
199,A,1,24.64,66.19,6.0,1.5,66.69,1.68,489.1,1.51
199,A,2,24.98,63.17,6.0,1.56,66.69,1.69,535.2,1.57
199,A,3,25.31,62.42,6.0,1.56,66.69,1.7,580.5,1.75
199,A,4,25.72,61.01,5.99,1.52,66.69,1.7,601.1,1.79
199,B,1,24.68,64.27,6.0,1.57,66.69,1.69,507.3,1.26
199,B,2,25.32,62.93,5.98,1.58,66.69,1.65,549.5,1.42
199,B,3,25.57,62.7,5.99,1.51,66.69,1.76,569.0,1.57
199,B,4,26.34,61.23,5.99,1.53,66.69,1.63,608.1,1.64
200,A,1,24.58,66.27,5.97,1.53,66.61,1.68,493.3,1.46
200,A,2,25.14,63.51,5.97,1.5,66.61,1.62,535.1,1.64
200,A,3,25.37,61.95,5.99,1.52,66.61,1.75,572.0,1.68
200,A,4,25.95,60.77,5.98,1.56,66.61,1.7,607.6,1.8
200,B,1,24.93,64.72,5.95,1.54,66.61,1.61,503.4,1.31
200,B,2,25.46,63.89,5.96,1.57,66.61,1.71,521.3,1.45
200,B,3,25.85,61.86,5.99,1.5,66.61,1.69,562.3,1.53
200,B,4,26.37,61.04,6.01,1.52,66.61,1.69,614.0,1.65
201,A,1,24.69,66.73,6.01,1.52,66.53,1.66,487.1,1.42
201,A,2,25.17,63.89,5.96,1.52,66.53,1.69,541.7,1.64
201,A,3,25.33,63.04,5.95,1.52,66.53,1.66,583.7,1.74
201,A,4,25.96,61.94,5.96,1.56,66.53,1.64,619.4,1.86
201,B,1,25.11,64.64,5.96,1.53,66.53,1.59,505.7,1.36
201,B,2,25.34,63.73,5.99,1.56,66.53,1.63,541.4,1.47
201,B,3,25.86,62.18,5.97,1.51,66.53,1.65,569.2,1.51
201,B,4,26.42,61.07,5.97,1.53,66.53,1.61,600.1,1.69
202,A,1,24.72,66.29,5.95,1.52,66.46,1.68,511.8,1.51
202,A,2,24.91,63.35,5.99,1.52,66.46,1.67,548.8,1.64
202,A,3,25.48,62.07,5.96,1.58,66.46,1.69,555.1,1.67
202,A,4,25.7,61.8,5.98,1.54,66.46,1.62,615.8,1.89
202,B,1,25.05,64.9,5.97,1.52,66.46,1.58,505.1,1.27
202,B,2,25.29,63.98,6.0,1.51,66.46,1.59,520.4,1.48
202,B,3,25.9,62.83,6.0,1.51,66.46,1.67,573.4,1.58
202,B,4,26.26,61.59,6.0,1.55,66.46,1.61,614.6,1.7
203,A,1,24.55,66.45,5.98,1.55,66.39,1.71,502.6,1.51
203,A,2,24.84,63.73,5.95,1.57,66.39,1.7,539.0,1.62
203,A,3,25.37,63.09,6.01,1.52,66.39,1.72,566.2,1.77
203,A,4,25.76,61.55,5.99,1.57,66.39,1.58,615.7,1.85
203,B,1,24.89,64.66,5.95,1.51,66.39,1.56,487.9,1.25
203,B,2,25.23,64.19,5.96,1.55,66.39,1.6,525.0,1.42
203,B,3,25.66,62.87,5.99,1.52,66.39,1.61,568.2,1.53
203,B,4,26.34,61.59,5.95,1.51,66.39,1.66,606.4,1.65
204,A,1,24.42,66.1,5.97,1.52,66.32,1.57,490.3,1.49
204,A,2,24.87,63.46,5.96,1.57,66.32,1.6,525.0,1.54
204,A,3,25.5,62.54,6.0,1.58,66.32,1.61,564.6,1.67
204,A,4,25.86,61.55,5.97,1.54,66.32,1.58,612.1,1.87
204,B,1,25.17,65.05,5.98,1.51,66.32,1.56,482.5,1.32
204,B,2,25.41,64.33,5.95,1.59,66.32,1.68,540.3,1.42
204,B,3,26.03,62.84,6.0,1.52,66.32,1.56,581.0,1.62
204,B,4,26.12,61.28,5.97,1.56,66.32,1.7,613.5,1.67
205,A,1,24.56,66.95,5.97,1.56,66.26,1.62,495.3,1.43
205,A,2,25.24,63.56,5.95,1.53,66.26,1.7,540.6,1.54
205,A,3,25.44,63.27,5.98,1.56,66.26,1.56,558.9,1.75
205,A,4,26.1,61.99,5.97,1.57,66.26,1.55,590.1,1.85
205,B,1,24.85,65.15,5.98,1.58,66.26,1.61,499.1,1.27
205,B,2,25.36,64.23,5.98,1.56,66.26,1.58,524.2,1.48
205,B,3,26.11,62.59,5.96,1.58,66.26,1.58,551.9,1.6
205,B,4,26.27,61.7,6.0,1.54,66.26,1.55,589.2,1.68
206,A,1,24.54,67.29,6.0,1.55,66.2,1.57,490.2,1.44
206,A,2,25.02,64.24,5.94,1.58,66.2,1.56,534.3,1.54
206,A,3,25.39,63.07,5.95,1.52,66.2,1.57,578.2,1.71
206,A,4,25.97,62.39,5.95,1.56,66.2,1.56,589.3,1.88
206,B,1,24.82,65.27,5.98,1.57,66.2,1.64,488.2,1.28
206,B,2,25.5,64.64,5.95,1.52,66.2,1.68,540.0,1.49
206,B,3,25.71,62.74,5.94,1.57,66.2,1.67,558.5,1.52
206,B,4,26.27,62.12,6.0,1.52,66.2,1.6,586.0,1.67
207,A,1,24.42,67.05,5.98,1.54,66.14,1.59,497.5,1.5
207,A,2,25.21,64.69,5.99,1.59,66.14,1.56,518.1,1.64
207,A,3,25.72,62.93,5.99,1.58,66.14,1.53,557.2,1.68
207,A,4,25.77,61.91,5.98,1.54,66.14,1.53,601.9,1.83
207,B,1,25.11,65.16,5.96,1.57,66.14,1.64,496.8,1.36
207,B,2,25.35,64.55,5.96,1.56,66.14,1.59,525.5,1.4
207,B,3,25.92,62.86,5.99,1.54,66.14,1.6,546.9,1.54
207,B,4,26.16,62.42,5.99,1.51,66.14,1.58,598.7,1.7
208,A,1,24.56,66.88,5.95,1.59,66.09,1.52,484.7,1.5
208,A,2,24.88,64.72,5.97,1.56,66.09,1.56,536.5,1.57
208,A,3,25.71,63.39,5.96,1.55,66.09,1.57,566.6,1.74
208,A,4,25.84,61.9,5.99,1.51,66.09,1.6,601.5,1.9
208,B,1,24.86,65.55,5.94,1.55,66.09,1.54,487.1,1.33
208,B,2,25.62,64.4,5.94,1.53,66.09,1.65,517.2,1.38
208,B,3,25.87,63.53,5.99,1.53,66.09,1.51,556.0,1.61
208,B,4,26.17,62.21,5.98,1.57,66.09,1.62,584.4,1.66
209,A,1,24.67,67.09,5.98,1.53,66.05,1.52,493.5,1.46
209,A,2,24.87,64.13,5.99,1.52,66.05,1.61,510.3,1.64
209,A,3,25.41,63.71,5.98,1.55,66.05,1.57,555.3,1.71
209,A,4,26.02,62.82,5.95,1.58,66.05,1.55,588.4,1.82
209,B,1,25.04,66.29,5.95,1.57,66.05,1.55,486.1,1.28
209,B,2,25.43,64.76,5.94,1.55,66.05,1.66,522.1,1.39
209,B,3,25.73,63.41,5.94,1.58,66.05,1.64,568.8,1.6
209,B,4,26.27,62.88,5.95,1.54,66.05,1.62,587.3,1.73
210,A,1,24.51,67.55,5.94,1.52,66.0,1.53,489.1,1.51
210,A,2,25.01,64.72,5.98,1.58,66.0,1.53,520.6,1.61
210,A,3,25.68,63.66,5.96,1.55,66.0,1.55,568.9,1.74
210,A,4,26.09,62.93,5.99,1.51,66.0,1.62,593.5,1.81
210,B,1,25.15,66.07,5.96,1.57,66.0,1.64,479.9,1.32
210,B,2,25.35,64.58,5.99,1.56,66.0,1.58,513.2,1.42
210,B,3,26.07,63.21,5.98,1.57,66.0,1.56,544.7,1.58
210,B,4,26.57,62.82,5.96,1.55,66.0,1.57,585.4,1.73
211,A,1,24.79,67.96,5.99,1.54,65.96,1.57,487.8,1.4
211,A,2,24.93,64.66,5.94,1.59,65.96,1.55,508.3,1.54
211,A,3,25.57,64.37,5.97,1.56,65.96,1.5,542.2,1.69
211,A,4,25.91,63.19,5.96,1.55,65.96,1.5,578.6,1.79
211,B,1,24.92,66.14,5.98,1.58,65.96,1.56,490.9,1.3
211,B,2,25.35,65.23,6.0,1.53,65.96,1.53,522.8,1.41
211,B,3,26.14,63.37,5.95,1.54,65.96,1.54,538.8,1.55
211,B,4,26.23,62.9,6.0,1.57,65.96,1.55,588.7,1.64
212,A,1,24.8,67.38,5.96,1.6,65.93,1.59,467.2,1.43
212,A,2,25.08,65.52,5.96,1.54,65.93,1.51,511.9,1.59
212,A,3,25.54,63.86,5.94,1.55,65.93,1.56,545.1,1.71
212,A,4,25.83,63.1,5.99,1.52,65.93,1.59,596.1,1.82
212,B,1,25.01,66.71,5.95,1.57,65.93,1.62,474.1,1.26
212,B,2,25.71,65.54,6.0,1.55,65.93,1.51,525.0,1.45
212,B,3,26.16,64.28,5.95,1.55,65.93,1.57,537.9,1.54
212,B,4,26.39,62.88,5.95,1.58,65.93,1.61,571.6,1.67
213,A,1,24.78,67.6,5.96,1.56,65.89,1.51,486.1,1.42
213,A,2,25.02,64.87,5.95,1.59,65.89,1.6,516.4,1.64
213,A,3,25.56,63.83,5.95,1.55,65.89,1.57,530.9,1.69
213,A,4,25.82,62.76,5.98,1.52,65.89,1.57,585.5,1.81
213,B,1,24.88,66.62,5.95,1.6,65.89,1.59,466.1,1.29
213,B,2,25.72,64.83,5.96,1.55,65.89,1.59,496.4,1.38
213,B,3,25.79,64.38,5.96,1.55,65.89,1.47,531.7,1.51
213,B,4,26.47,62.6,5.97,1.57,65.89,1.57,590.0,1.72
214,A,1,24.49,68.13,5.97,1.56,65.86,1.61,462.9,1.42
214,A,2,25.05,65.46,5.98,1.6,65.86,1.54,508.4,1.55
214,A,3,25.4,64.01,5.97,1.56,65.86,1.55,553.1,1.72
214,A,4,26.11,63.05,5.98,1.55,65.86,1.56,577.0,1.86
214,B,1,25.11,66.08,5.97,1.55,65.86,1.47,482.4,1.29
214,B,2,25.34,65.37,5.99,1.59,65.86,1.58,515.8,1.43
214,B,3,25.96,64.07,5.99,1.59,65.86,1.58,553.6,1.56
214,B,4,26.55,63.62,5.98,1.58,65.86,1.53,590.4,1.69
215,A,1,24.79,67.75,5.95,1.57,65.83,1.53,473.2,1.42
215,A,2,25.31,65.97,5.95,1.52,65.83,1.48,491.1,1.58
215,A,3,25.64,64.56,5.95,1.54,65.83,1.57,535.1,1.66
215,A,4,26.17,62.91,5.98,1.59,65.83,1.49,579.8,1.88
215,B,1,24.91,66.65,5.97,1.6,65.83,1.46,462.7,1.31
215,B,2,25.37,65.47,5.97,1.55,65.83,1.53,496.2,1.43
215,B,3,25.92,64.66,5.98,1.59,65.83,1.51,552.3,1.62
215,B,4,26.53,63.13,6.0,1.55,65.83,1.47,568.0,1.66
216,A,1,24.86,68.2,6.0,1.59,65.81,1.58,457.2,1.48
216,A,2,25.16,66.21,5.95,1.55,65.81,1.44,496.2,1.57
216,A,3,25.71,64.68,5.98,1.58,65.81,1.46,535.1,1.71
216,A,4,25.92,63.81,5.97,1.57,65.81,1.56,565.9,1.83
216,B,1,25.05,66.73,5.97,1.55,65.81,1.54,480.8,1.34
216,B,2,25.67,65.59,5.95,1.54,65.81,1.5,506.0,1.47
216,B,3,26.02,65.01,6.0,1.55,65.81,1.57,544.3,1.59
216,B,4,26.44,63.41,5.99,1.6,65.81,1.55,585.8,1.64
217,A,1,24.59,68.91,6.0,1.57,65.79,1.52,458.0,1.48
217,A,2,24.92,65.48,5.96,1.57,65.79,1.55,488.7,1.61
217,A,3,25.38,64.49,5.96,1.56,65.79,1.52,517.8,1.75
217,A,4,25.87,63.15,5.98,1.6,65.79,1.55,565.1,1.87
217,B,1,25.2,66.89,5.97,1.56,65.79,1.56,477.0,1.36
217,B,2,25.68,65.87,5.95,1.59,65.79,1.57,508.2,1.46
217,B,3,25.89,65.01,5.99,1.58,65.79,1.55,522.3,1.61
217,B,4,26.18,63.14,5.96,1.6,65.79,1.44,575.8,1.69
218,A,1,24.81,68.8,5.96,1.54,65.76,1.57,452.3,1.46
218,A,2,24.92,65.77,6.0,1.58,65.76,1.54,498.5,1.56
218,A,3,25.35,64.88,5.96,1.58,65.76,1.51,532.0,1.66
218,A,4,25.85,63.37,5.99,1.54,65.76,1.44,550.2,1.86
218,B,1,25.17,67.3,6.0,1.6,65.76,1.56,463.7,1.32
218,B,2,25.38,66.01,5.98,1.56,65.76,1.46,482.6,1.45
218,B,3,25.77,65.39,6.0,1.53,65.76,1.47,535.7,1.51
218,B,4,26.34,63.72,5.95,1.6,65.76,1.55,548.8,1.68
219,A,1,24.51,68.98,5.98,1.59,65.75,1.5,464.5,1.47
219,A,2,24.97,66.03,5.99,1.57,65.75,1.51,477.7,1.58
219,A,3,25.33,65.17,5.98,1.59,65.75,1.42,531.0,1.7
219,A,4,26.13,63.77,5.98,1.61,65.75,1.43,552.2,1.84
219,B,1,24.89,67.36,6.0,1.57,65.75,1.55,444.6,1.31
219,B,2,25.48,65.93,5.99,1.57,65.75,1.53,489.4,1.47
219,B,3,26.14,65.56,5.99,1.61,65.75,1.45,523.8,1.56
219,B,4,26.26,64.25,5.99,1.55,65.75,1.46,553.2,1.7
220,A,1,24.63,68.36,5.98,1.59,65.73,1.54,439.5,1.48
220,A,2,25.19,65.99,5.96,1.59,65.73,1.5,493.9,1.59
220,A,3,25.67,64.92,5.96,1.57,65.73,1.43,508.8,1.72
220,A,4,25.87,64.1,6.0,1.57,65.73,1.55,563.0,1.9
220,B,1,25.0,67.02,5.98,1.61,65.73,1.57,465.4,1.31
220,B,2,25.26,66.07,5.97,1.56,65.73,1.53,490.7,1.39
220,B,3,26.11,64.76,6.0,1.57,65.73,1.54,523.6,1.56
220,B,4,26.44,63.81,6.0,1.61,65.73,1.49,553.7,1.71
221,A,1,24.83,69.22,5.99,1.58,65.71,1.48,450.6,1.44
221,A,2,24.9,66.65,6.0,1.61,65.71,1.5,468.7,1.57
221,A,3,25.51,64.89,6.0,1.57,65.71,1.43,508.4,1.7
221,A,4,25.75,64.76,5.97,1.54,65.71,1.53,545.3,1.89
221,B,1,25.17,67.13,5.99,1.59,65.71,1.49,453.8,1.27
221,B,2,25.32,66.35,5.96,1.56,65.71,1.48,466.6,1.41
221,B,3,25.84,65.5,5.98,1.59,65.71,1.45,527.9,1.56
221,B,4,26.55,64.1,5.99,1.55,65.71,1.53,555.4,1.64
222,A,1,24.67,68.66,5.95,1.58,65.7,1.5,449.1,1.44
222,A,2,25.25,66.05,6.0,1.6,65.7,1.49,474.8,1.59
222,A,3,25.54,65.98,5.99,1.57,65.7,1.49,521.5,1.72
222,A,4,25.9,64.79,6.0,1.59,65.7,1.45,533.7,1.79
222,B,1,24.86,67.6,5.95,1.6,65.7,1.43,452.8,1.27
222,B,2,25.57,66.85,5.98,1.55,65.7,1.45,490.0,1.47
222,B,3,25.73,65.03,5.97,1.55,65.7,1.44,517.6,1.59
222,B,4,26.27,64.17,5.96,1.61,65.7,1.52,552.9,1.71
223,A,1,24.69,68.97,6.0,1.56,65.68,1.51,439.4,1.48
223,A,2,25.13,67.24,5.96,1.58,65.68,1.4,468.2,1.54
223,A,3,25.27,65.89,5.97,1.59,65.68,1.48,517.3,1.68
223,A,4,26.13,64.68,5.97,1.55,65.68,1.4,544.3,1.89
223,B,1,24.88,67.67,5.97,1.56,65.68,1.45,447.7,1.31
223,B,2,25.58,66.6,6.0,1.58,65.68,1.45,478.7,1.47
223,B,3,25.91,66.02,6.0,1.55,65.68,1.43,514.2,1.58
223,B,4,26.44,65.07,6.0,1.62,65.68,1.48,550.5,1.72
224,A,1,24.59,69.39,5.95,1.6,65.67,1.5,444.8,1.4
224,A,2,24.95,66.93,5.98,1.56,65.67,1.46,474.3,1.54
224,A,3,25.57,65.94,5.95,1.59,65.67,1.46,490.1,1.76
224,A,4,26.09,64.22,6.0,1.57,65.67,1.43,548.8,1.87
224,B,1,25.07,68.32,5.99,1.59,65.67,1.48,424.2,1.34
224,B,2,25.57,67.08,5.98,1.62,65.67,1.51,478.8,1.48
224,B,3,26.07,65.71,5.97,1.58,65.67,1.54,490.2,1.6
224,B,4,26.53,64.67,5.95,1.57,65.67,1.54,523.6,1.68
225,A,1,24.33,70.1,5.98,1.55,65.66,1.49,416.2,1.44
225,A,2,24.82,67.58,6.0,1.6,65.66,1.43,471.9,1.59
225,A,3,25.32,66.03,5.98,1.6,65.66,1.4,503.9,1.77
225,A,4,25.88,64.97,5.98,1.58,65.66,1.5,540.0,1.87
225,B,1,25.09,68.1,5.97,1.61,65.66,1.45,419.2,1.27
225,B,2,25.29,67.31,5.99,1.62,65.66,1.41,457.6,1.43
225,B,3,25.67,65.51,5.98,1.59,65.66,1.4,500.5,1.58
225,B,4,26.45,65.33,6.01,1.58,65.66,1.52,528.8,1.66
226,A,1,24.58,69.96,5.96,1.57,65.64,1.48,419.4,1.41
226,A,2,24.99,67.68,5.97,1.6,65.64,1.54,474.2,1.56
226,A,3,25.27,66.49,5.97,1.55,65.64,1.44,501.0,1.67
226,A,4,26.07,64.81,5.97,1.59,65.64,1.41,534.1,1.88
226,B,1,24.92,68.76,5.96,1.59,65.64,1.4,428.3,1.26
226,B,2,25.24,67.52,6.0,1.55,65.64,1.41,460.6,1.4
226,B,3,25.81,66.12,6.01,1.62,65.64,1.45,503.9,1.6
226,B,4,26.09,65.36,5.96,1.61,65.64,1.49,515.5,1.7
227,A,1,24.62,70.14,5.97,1.55,65.63,1.46,427.2,1.5
227,A,2,25.03,67.57,5.96,1.61,65.63,1.39,442.0,1.61
227,A,3,25.22,65.87,5.98,1.62,65.63,1.39,486.9,1.75
227,A,4,25.93,64.99,5.97,1.58,65.63,1.45,522.3,1.89
227,B,1,25.03,68.23,5.99,1.59,65.63,1.45,421.9,1.3
227,B,2,25.24,66.94,5.96,1.6,65.63,1.43,453.7,1.45
227,B,3,25.9,66.55,5.99,1.58,65.63,1.44,494.3,1.55
227,B,4,26.34,64.65,5.99,1.61,65.63,1.53,530.8,1.67
228,A,1,24.35,69.95,5.97,1.63,65.62,1.46,427.2,1.49
228,A,2,25.1,68.02,6.0,1.63,65.62,1.4,462.6,1.56
228,A,3,25.19,66.52,5.99,1.57,65.62,1.44,495.2,1.72
228,A,4,25.72,65.76,5.99,1.6,65.62,1.52,521.3,1.9
228,B,1,25.05,69.16,6.01,1.56,65.62,1.42,412.7,1.35
228,B,2,25.26,68.02,5.99,1.63,65.62,1.51,439.1,1.42
228,B,3,26.0,66.03,6.0,1.58,65.62,1.44,474.5,1.58
228,B,4,26.36,65.48,5.99,1.63,65.62,1.48,520.9,1.7
229,A,1,24.32,70.29,5.97,1.61,65.61,1.45,414.0,1.46
229,A,2,24.97,67.7,5.97,1.63,65.61,1.47,447.0,1.58
